"Data Hora, GMT-03:00","Temp., °F (LGR S/N: 10600576, SEN S/N: 10600576)"
08/12/18 22H0min0s,78.975
08/12/18 22H30min0s,78.8
08/12/18 23H0min0s,78.274
08/12/18 23H30min0s,77.923
08/13/18 00H0min0s,77.574
08/13/18 00H30min0s,77.225
08/13/18 01H0min0s,76.876
08/13/18 01H30min0s,76.354
08/13/18 02H0min0s,76.006
08/13/18 02H30min0s,75.659
08/13/18 03H0min0s,75.312
08/13/18 03H30min0s,74.964
08/13/18 04H0min0s,74.791
08/13/18 04H30min0s,74.446
08/13/18 05H0min0s,74.271
08/13/18 05H30min0s,73.926
08/13/18 06H0min0s,73.753
08/13/18 06H30min0s,73.407
08/13/18 07H0min0s,73.234
08/13/18 07H30min0s,73.062
08/13/18 08H0min0s,73.234
08/13/18 08H30min0s,73.407
08/13/18 09H0min0s,73.753
08/13/18 09H30min0s,74.271
08/13/18 10H0min0s,74.619
08/13/18 10H30min0s,75.139
08/13/18 11H0min0s,75.659
08/13/18 11H30min0s,76.181
08/13/18 12H0min0s,76.703
08/13/18 12H30min0s,76.876
08/13/18 13H0min0s,77.4
08/13/18 13H30min0s,77.749
08/13/18 14H0min0s,78.098
08/13/18 14H30min0s,78.8
08/13/18 15H0min0s,78.8
08/13/18 15H30min0s,78.274
08/13/18 16H0min0s,78.8
08/13/18 16H30min0s,79.326
08/13/18 17H0min0s,79.151
08/13/18 17H30min0s,78.624
08/13/18 18H0min0s,78.449
08/13/18 18H30min0s,78.274
08/13/18 19H0min0s,78.274
08/13/18 19H30min0s,78.274
08/13/18 20H0min0s,78.274
08/13/18 20H30min0s,78.274
08/13/18 21H0min0s,78.624
08/13/18 21H30min0s,78.274
08/13/18 22H0min0s,78.098
08/13/18 22H30min0s,77.923
08/13/18 23H0min0s,77.749
08/13/18 23H30min0s,77.4
08/14/18 00H0min0s,76.876
08/14/18 00H30min0s,76.528
08/14/18 01H0min0s,76.181
08/14/18 01H30min0s,75.832
08/14/18 02H0min0s,75.484
08/14/18 02H30min0s,75.139
08/14/18 03H0min0s,74.791
08/14/18 03H30min0s,74.446
08/14/18 04H0min0s,74.271
08/14/18 04H30min0s,73.926
08/14/18 05H0min0s,73.753
08/14/18 05H30min0s,73.58
08/14/18 06H0min0s,73.234
08/14/18 06H30min0s,73.062
08/14/18 07H0min0s,72.891
08/14/18 07H30min0s,72.718
08/14/18 08H0min0s,72.891
08/14/18 08H30min0s,73.234
08/14/18 09H0min0s,73.407
08/14/18 09H30min0s,73.926
08/14/18 10H0min0s,74.446
08/14/18 10H30min0s,74.964
08/14/18 11H0min0s,75.659
08/14/18 11H30min0s,76.181
08/14/18 12H0min0s,76.703
08/14/18 12H30min0s,77.225
08/14/18 13H0min0s,77.4
08/14/18 13H30min0s,77.574
08/14/18 14H0min0s,78.098
08/14/18 14H30min0s,78.624
08/14/18 15H0min0s,78.975
08/14/18 15H30min0s,78.8
08/14/18 16H0min0s,79.326
08/14/18 16H30min0s,79.151
08/14/18 17H0min0s,78.8
08/14/18 17H30min0s,78.449
08/14/18 18H0min0s,78.274
08/14/18 18H30min0s,78.098
08/14/18 19H0min0s,78.098
08/14/18 19H30min0s,78.098
08/14/18 20H0min0s,78.098
08/14/18 20H30min0s,78.098
08/14/18 21H0min0s,78.098
08/14/18 21H30min0s,78.098
08/14/18 22H0min0s,78.274
08/14/18 22H30min0s,77.923
08/14/18 23H0min0s,77.749
08/14/18 23H30min0s,77.4
08/15/18 00H0min0s,77.05
08/15/18 00H30min0s,76.703
08/15/18 01H0min0s,76.354
08/15/18 01H30min0s,76.006
08/15/18 02H0min0s,75.659
08/15/18 02H30min0s,75.312
08/15/18 03H0min0s,75.139
08/15/18 03H30min0s,74.791
08/15/18 04H0min0s,74.619
08/15/18 04H30min0s,74.271
08/15/18 05H0min0s,74.098
08/15/18 05H30min0s,73.926
08/15/18 06H0min0s,73.58
08/15/18 06H30min0s,73.407
08/15/18 07H0min0s,73.407
08/15/18 07H30min0s,73.234
08/15/18 08H0min0s,73.407
08/15/18 08H30min0s,73.753
08/15/18 09H0min0s,74.098
08/15/18 09H30min0s,74.619
08/15/18 10H0min0s,74.791
08/15/18 10H30min0s,75.832
08/15/18 11H0min0s,76.006
08/15/18 11H30min0s,77.225
08/15/18 12H0min0s,76.181
08/15/18 12H30min0s,76.354
08/15/18 13H0min0s,77.4
08/15/18 13H30min0s,76.703
08/15/18 14H0min0s,77.923
08/15/18 14H30min0s,79.151
08/15/18 15H0min0s,77.923
08/15/18 15H30min0s,77.574
08/15/18 16H0min0s,77.923
08/15/18 16H30min0s,78.274
08/15/18 17H0min0s,78.274
08/15/18 17H30min0s,78.098
08/15/18 18H0min0s,77.749
08/15/18 18H30min0s,77.574
08/15/18 19H0min0s,77.574
08/15/18 19H30min0s,77.749
08/15/18 20H0min0s,77.749
08/15/18 20H30min0s,77.749
08/15/18 21H0min0s,77.749
08/15/18 21H30min0s,77.574
08/15/18 22H0min0s,77.749
08/15/18 22H30min0s,77.574
08/15/18 23H0min0s,77.574
08/15/18 23H30min0s,77.574
08/16/18 00H0min0s,77.574
08/16/18 00H30min0s,77.225
08/16/18 01H0min0s,77.05
08/16/18 01H30min0s,76.876
08/16/18 02H0min0s,76.703
08/16/18 02H30min0s,76.528
08/16/18 03H0min0s,76.354
08/16/18 03H30min0s,76.181
08/16/18 04H0min0s,76.006
08/16/18 04H30min0s,75.832
08/16/18 05H0min0s,75.832
08/16/18 05H30min0s,75.659
08/16/18 06H0min0s,75.484
08/16/18 06H30min0s,75.484
08/16/18 07H0min0s,75.484
08/16/18 07H30min0s,75.484
08/16/18 08H0min0s,75.484
08/16/18 08H30min0s,75.659
08/16/18 09H0min0s,76.006
08/16/18 09H30min0s,76.703
08/16/18 10H0min0s,76.528
08/16/18 10H30min0s,76.876
08/16/18 11H0min0s,77.749
08/16/18 11H30min0s,78.098
08/16/18 12H0min0s,77.4
08/16/18 12H30min0s,77.4
08/16/18 13H0min0s,78.975
08/16/18 13H30min0s,79.502
08/16/18 14H0min0s,79.326
08/16/18 14H30min0s,79.502
08/16/18 15H0min0s,79.853
08/16/18 15H30min0s,80.382
08/16/18 16H0min0s,80.206
08/16/18 16H30min0s,79.678
08/16/18 17H0min0s,79.853
08/16/18 17H30min0s,79.502
08/16/18 18H0min0s,79.502
08/16/18 18H30min0s,79.502
08/16/18 19H0min0s,79.502
08/16/18 19H30min0s,79.678
08/16/18 20H0min0s,79.678
08/16/18 20H30min0s,79.326
08/16/18 21H0min0s,79.151
08/16/18 21H30min0s,78.975
08/16/18 22H0min0s,78.8
08/16/18 22H30min0s,78.624
08/16/18 23H0min0s,78.449
08/16/18 23H30min0s,78.098
08/17/18 00H0min0s,77.749
08/17/18 00H30min0s,77.4
08/17/18 01H0min0s,77.225
08/17/18 01H30min0s,76.876
08/17/18 02H0min0s,76.876
08/17/18 02H30min0s,76.703
08/17/18 03H0min0s,76.528
08/17/18 03H30min0s,76.354
08/17/18 04H0min0s,76.181
08/17/18 04H30min0s,76.006
08/17/18 05H0min0s,76.006
08/17/18 05H30min0s,75.832
08/17/18 06H0min0s,75.832
08/17/18 06H30min0s,75.659
08/17/18 07H0min0s,75.659
08/17/18 07H30min0s,75.484
08/17/18 08H0min0s,75.484
08/17/18 08H30min0s,75.484
08/17/18 09H0min0s,75.484
08/17/18 09H30min0s,75.484
08/17/18 10H0min0s,75.659
08/17/18 10H30min0s,76.006
08/17/18 11H0min0s,76.354
08/17/18 11H30min0s,76.354
08/17/18 12H0min0s,76.528
08/17/18 12H30min0s,76.528
08/17/18 13H0min0s,76.876
08/17/18 13H30min0s,76.876
08/17/18 14H0min0s,76.876
08/17/18 14H30min0s,77.05
08/17/18 15H0min0s,77.05
08/17/18 15H30min0s,77.4
08/17/18 16H0min0s,77.749
08/17/18 16H30min0s,77.749
08/17/18 17H0min0s,77.749
08/17/18 17H30min0s,77.749
08/17/18 18H0min0s,77.4
08/17/18 18H30min0s,77.4
08/17/18 19H0min0s,77.4
08/17/18 19H30min0s,77.4
08/17/18 20H0min0s,77.225
08/17/18 20H30min0s,77.225
08/17/18 21H0min0s,77.225
08/17/18 21H30min0s,77.05
08/17/18 22H0min0s,77.05
08/17/18 22H30min0s,76.876
08/17/18 23H0min0s,76.876
08/17/18 23H30min0s,76.703
08/18/18 00H0min0s,76.528
08/18/18 00H30min0s,76.354
08/18/18 01H0min0s,76.006
08/18/18 01H30min0s,76.006
08/18/18 02H0min0s,75.832
08/18/18 02H30min0s,75.484
08/18/18 03H0min0s,75.484
08/18/18 03H30min0s,75.139
08/18/18 04H0min0s,75.139
08/18/18 04H30min0s,74.964
08/18/18 05H0min0s,74.791
08/18/18 05H30min0s,74.619
08/18/18 06H0min0s,74.446
08/18/18 06H30min0s,74.271
08/18/18 07H0min0s,74.271
08/18/18 07H30min0s,74.098
08/18/18 08H0min0s,74.271
08/18/18 08H30min0s,74.964
08/18/18 09H0min0s,74.619
08/18/18 09H30min0s,75.832
08/18/18 10H0min0s,75.659
08/18/18 10H30min0s,76.876
08/18/18 11H0min0s,77.225
08/18/18 11H30min0s,77.923
08/18/18 12H0min0s,78.449
08/18/18 12H30min0s,78.274
08/18/18 13H0min0s,79.502
08/18/18 13H30min0s,79.326
08/18/18 14H0min0s,78.624
08/18/18 14H30min0s,78.8
08/18/18 15H0min0s,79.502
08/18/18 15H30min0s,78.975
08/18/18 16H0min0s,78.975
08/18/18 16H30min0s,79.151
08/18/18 17H0min0s,79.853
08/18/18 17H30min0s,79.326
08/18/18 18H0min0s,79.151
08/18/18 18H30min0s,78.975
08/18/18 19H0min0s,78.975
08/18/18 19H30min0s,78.975
08/18/18 20H0min0s,78.975
08/18/18 20H30min0s,78.975
08/18/18 21H0min0s,78.975
08/18/18 21H30min0s,78.975
08/18/18 22H0min0s,78.8
08/18/18 22H30min0s,78.624
08/18/18 23H0min0s,78.449
08/18/18 23H30min0s,78.098
08/19/18 00H0min0s,77.923
08/19/18 00H30min0s,77.574
08/19/18 01H0min0s,77.225
08/19/18 01H30min0s,77.05
08/19/18 02H0min0s,76.876
08/19/18 02H30min0s,76.528
08/19/18 03H0min0s,76.354
08/19/18 03H30min0s,76.006
08/19/18 04H0min0s,75.832
08/19/18 04H30min0s,75.659
08/19/18 05H0min0s,75.484
08/19/18 05H30min0s,75.312
08/19/18 06H0min0s,75.139
08/19/18 06H30min0s,74.964
08/19/18 07H0min0s,74.791
08/19/18 07H30min0s,74.791
08/19/18 08H0min0s,74.964
08/19/18 08H30min0s,75.312
08/19/18 09H0min0s,75.659
08/19/18 09H30min0s,76.181
08/19/18 10H0min0s,76.181
08/19/18 10H30min0s,77.225
08/19/18 11H0min0s,77.225
08/19/18 11H30min0s,78.449
08/19/18 12H0min0s,78.8
08/19/18 12H30min0s,77.923
08/19/18 13H0min0s,80.029
08/19/18 13H30min0s,80.382
08/19/18 14H0min0s,81.09
08/19/18 14H30min0s,81.09
08/19/18 15H0min0s,80.735
08/19/18 15H30min0s,79.678
08/19/18 16H0min0s,79.678
08/19/18 16H30min0s,79.678
08/19/18 17H0min0s,79.853
08/19/18 17H30min0s,79.678
08/19/18 18H0min0s,79.678
08/19/18 18H30min0s,79.678
08/19/18 19H0min0s,79.502
08/19/18 19H30min0s,79.678
08/19/18 20H0min0s,79.502
08/19/18 20H30min0s,79.678
08/19/18 21H0min0s,79.502
08/19/18 21H30min0s,79.502
08/19/18 22H0min0s,79.326
08/19/18 22H30min0s,79.326
08/19/18 23H0min0s,78.975
08/19/18 23H30min0s,78.624
08/20/18 00H0min0s,78.274
08/20/18 00H30min0s,77.923
08/20/18 01H0min0s,77.749
08/20/18 01H30min0s,77.4
08/20/18 02H0min0s,77.225
08/20/18 02H30min0s,76.876
08/20/18 03H0min0s,76.703
08/20/18 03H30min0s,76.528
08/20/18 04H0min0s,76.181
08/20/18 04H30min0s,76.006
08/20/18 05H0min0s,75.832
08/20/18 05H30min0s,75.484
08/20/18 06H0min0s,75.484
08/20/18 06H30min0s,75.139
08/20/18 07H0min0s,75.139
08/20/18 07H30min0s,75.139
08/20/18 08H0min0s,75.312
08/20/18 08H30min0s,75.832
08/20/18 09H0min0s,76.181
08/20/18 09H30min0s,76.703
08/20/18 10H0min0s,77.225
08/20/18 10H30min0s,77.4
08/20/18 11H0min0s,77.923
08/20/18 11H30min0s,78.624
08/20/18 12H0min0s,78.975
08/20/18 12H30min0s,79.502
08/20/18 13H0min0s,80.029
08/20/18 13H30min0s,78.975
08/20/18 14H0min0s,79.678
08/20/18 14H30min0s,78.8
08/20/18 15H0min0s,80.559
08/20/18 15H30min0s,79.326
08/20/18 16H0min0s,79.502
08/20/18 16H30min0s,79.326
08/20/18 17H0min0s,80.382
08/20/18 17H30min0s,79.502
08/20/18 18H0min0s,79.326
08/20/18 18H30min0s,79.326
08/20/18 19H0min0s,79.326
08/20/18 19H30min0s,79.151
08/20/18 20H0min0s,79.151
08/20/18 20H30min0s,79.151
08/20/18 21H0min0s,79.151
08/20/18 21H30min0s,79.151
08/20/18 22H0min0s,78.975
08/20/18 22H30min0s,78.8
08/20/18 23H0min0s,78.624
08/20/18 23H30min0s,78.274
08/21/18 00H0min0s,78.098
08/21/18 00H30min0s,77.749
08/21/18 01H0min0s,77.574
08/21/18 01H30min0s,77.225
08/21/18 02H0min0s,76.876
08/21/18 02H30min0s,76.703
08/21/18 03H0min0s,76.528
08/21/18 03H30min0s,76.181
08/21/18 04H0min0s,76.006
08/21/18 04H30min0s,75.832
08/21/18 05H0min0s,75.659
08/21/18 05H30min0s,75.484
08/21/18 06H0min0s,75.312
08/21/18 06H30min0s,75.312
08/21/18 07H0min0s,75.139
08/21/18 07H30min0s,75.139
08/21/18 08H0min0s,75.659
08/21/18 08H30min0s,76.006
08/21/18 09H0min0s,76.528
08/21/18 09H30min0s,77.05
08/21/18 10H0min0s,77.574
08/21/18 10H30min0s,77.923
08/21/18 11H0min0s,78.449
08/21/18 11H30min0s,79.326
08/21/18 12H0min0s,79.502
08/21/18 12H30min0s,80.029
08/21/18 13H0min0s,80.559
08/21/18 13H30min0s,80.911
08/21/18 14H0min0s,81.621
08/21/18 14H30min0s,81.621
08/21/18 15H0min0s,81.442
08/21/18 15H30min0s,80.559
08/21/18 16H0min0s,81.975
08/21/18 16H30min0s,81.266
08/21/18 17H0min0s,80.911
08/21/18 17H30min0s,80.206
08/21/18 18H0min0s,80.206
08/21/18 18H30min0s,80.206
08/21/18 19H0min0s,80.029
08/21/18 19H30min0s,80.206
08/21/18 20H0min0s,80.029
08/21/18 20H30min0s,80.029
08/21/18 21H0min0s,80.029
08/21/18 21H30min0s,80.029
08/21/18 22H0min0s,79.678
08/21/18 22H30min0s,79.326
08/21/18 23H0min0s,78.975
08/21/18 23H30min0s,78.624
08/22/18 00H0min0s,78.274
08/22/18 00H30min0s,78.098
08/22/18 01H0min0s,77.749
08/22/18 01H30min0s,77.4
08/22/18 02H0min0s,77.05
08/22/18 02H30min0s,76.876
08/22/18 03H0min0s,76.528
08/22/18 03H30min0s,76.354
08/22/18 04H0min0s,76.181
08/22/18 04H30min0s,76.006
08/22/18 05H0min0s,75.659
08/22/18 05H30min0s,75.484
08/22/18 06H0min0s,75.312
08/22/18 06H30min0s,75.139
08/22/18 07H0min0s,75.139
08/22/18 07H30min0s,75.139
08/22/18 08H0min0s,75.312
08/22/18 08H30min0s,75.832
08/22/18 09H0min0s,76.354
08/22/18 09H30min0s,77.05
08/22/18 10H0min0s,77.574
08/22/18 10H30min0s,77.923
08/22/18 11H0min0s,78.274
08/22/18 11H30min0s,78.8
08/22/18 12H0min0s,79.151
08/22/18 12H30min0s,79.678
08/22/18 13H0min0s,78.274
08/22/18 13H30min0s,80.911
08/22/18 14H0min0s,80.382
08/22/18 14H30min0s,79.853
08/22/18 15H0min0s,79.678
08/22/18 15H30min0s,79.678
08/22/18 16H0min0s,79.853
08/22/18 16H30min0s,79.678
08/22/18 17H0min0s,79.678
08/22/18 17H30min0s,79.678
08/22/18 18H0min0s,79.502
08/22/18 18H30min0s,79.502
08/22/18 19H0min0s,79.502
08/22/18 19H30min0s,79.502
08/22/18 20H0min0s,79.502
08/22/18 20H30min0s,79.502
08/22/18 21H0min0s,79.502
08/22/18 21H30min0s,79.502
08/22/18 22H0min0s,79.326
08/22/18 22H30min0s,79.326
08/22/18 23H0min0s,79.151
08/22/18 23H30min0s,78.8
08/23/18 00H0min0s,78.624
08/23/18 00H30min0s,78.449
08/23/18 01H0min0s,78.274
08/23/18 01H30min0s,78.098
08/23/18 02H0min0s,77.923
08/23/18 02H30min0s,77.749
08/23/18 03H0min0s,77.574
08/23/18 03H30min0s,77.4
08/23/18 04H0min0s,77.225
08/23/18 04H30min0s,76.876
08/23/18 05H0min0s,76.703
08/23/18 05H30min0s,76.528
08/23/18 06H0min0s,76.354
08/23/18 06H30min0s,76.181
08/23/18 07H0min0s,76.006
08/23/18 07H30min0s,76.006
08/23/18 08H0min0s,76.181
08/23/18 08H30min0s,76.703
08/23/18 09H0min0s,77.225
08/23/18 09H30min0s,77.749
08/23/18 10H0min0s,77.923
08/23/18 10H30min0s,78.449
08/23/18 11H0min0s,79.502
08/23/18 11H30min0s,79.853
08/23/18 12H0min0s,80.206
08/23/18 12H30min0s,80.382
08/23/18 13H0min0s,81.09
08/23/18 13H30min0s,80.382
08/23/18 14H0min0s,81.975
08/23/18 14H30min0s,81.442
08/23/18 15H0min0s,80.559
08/23/18 15H30min0s,82.33
08/23/18 16H0min0s,81.975
08/23/18 16H30min0s,81.621
08/23/18 17H0min0s,81.621
08/23/18 17H30min0s,81.09
08/23/18 18H0min0s,80.911
08/23/18 18H30min0s,80.911
08/23/18 19H0min0s,80.911
08/23/18 19H30min0s,80.911
08/23/18 20H0min0s,80.911
08/23/18 20H30min0s,80.911
08/23/18 21H0min0s,80.735
08/23/18 21H30min0s,80.735
08/23/18 22H0min0s,80.559
08/23/18 22H30min0s,80.206
08/23/18 23H0min0s,79.853
08/23/18 23H30min0s,79.502
08/24/18 00H0min0s,79.151
08/24/18 00H30min0s,78.624
08/24/18 01H0min0s,78.274
08/24/18 01H30min0s,78.098
08/24/18 02H0min0s,77.749
08/24/18 02H30min0s,77.4
08/24/18 03H0min0s,77.225
08/24/18 03H30min0s,76.876
08/24/18 04H0min0s,76.703
08/24/18 04H30min0s,76.528
08/24/18 05H0min0s,76.181
08/24/18 05H30min0s,76.006
08/24/18 06H0min0s,75.832
08/24/18 06H30min0s,75.484
08/24/18 07H0min0s,75.484
08/24/18 07H30min0s,75.484
08/24/18 08H0min0s,75.659
08/24/18 08H30min0s,76.181
08/24/18 09H0min0s,76.528
08/24/18 09H30min0s,76.703
08/24/18 10H0min0s,77.749
08/24/18 10H30min0s,77.923
08/24/18 11H0min0s,78.449
08/24/18 11H30min0s,78.8
08/24/18 12H0min0s,79.502
08/24/18 12H30min0s,79.502
08/24/18 13H0min0s,80.382
08/24/18 13H30min0s,80.911
08/24/18 14H0min0s,81.442
08/24/18 14H30min0s,80.206
08/24/18 15H0min0s,80.206
08/24/18 15H30min0s,82.152
08/24/18 16H0min0s,80.206
08/24/18 16H30min0s,80.559
08/24/18 17H0min0s,81.09
08/24/18 17H30min0s,80.559
08/24/18 18H0min0s,80.206
08/24/18 18H30min0s,80.206
08/24/18 19H0min0s,80.206
08/24/18 19H30min0s,80.206
08/24/18 20H0min0s,80.206
08/24/18 20H30min0s,80.206
08/24/18 21H0min0s,80.206
08/24/18 21H30min0s,80.206
08/24/18 22H0min0s,80.029
08/24/18 22H30min0s,79.853
08/24/18 23H0min0s,79.502
08/24/18 23H30min0s,79.151
08/25/18 00H0min0s,78.975
08/25/18 00H30min0s,78.449
08/25/18 01H0min0s,78.274
08/25/18 01H30min0s,77.923
08/25/18 02H0min0s,77.574
08/25/18 02H30min0s,77.4
08/25/18 03H0min0s,77.05
08/25/18 03H30min0s,76.876
08/25/18 04H0min0s,76.703
08/25/18 04H30min0s,76.354
08/25/18 05H0min0s,76.181
08/25/18 05H30min0s,76.006
08/25/18 06H0min0s,75.832
08/25/18 06H30min0s,75.659
08/25/18 07H0min0s,75.484
08/25/18 07H30min0s,75.484
08/25/18 08H0min0s,75.832
08/25/18 08H30min0s,76.354
08/25/18 09H0min0s,76.703
08/25/18 09H30min0s,77.4
08/25/18 10H0min0s,77.749
08/25/18 10H30min0s,78.274
08/25/18 11H0min0s,78.975
08/25/18 11H30min0s,79.151
08/25/18 12H0min0s,79.678
08/25/18 12H30min0s,80.029
08/25/18 13H0min0s,80.206
08/25/18 13H30min0s,81.09
08/25/18 14H0min0s,80.029
08/25/18 14H30min0s,81.266
08/25/18 15H0min0s,81.797
08/25/18 15H30min0s,81.975
08/25/18 16H0min0s,81.797
08/25/18 16H30min0s,81.797
08/25/18 17H0min0s,81.621
08/25/18 17H30min0s,81.09
08/25/18 18H0min0s,81.09
08/25/18 18H30min0s,80.911
08/25/18 19H0min0s,80.911
08/25/18 19H30min0s,80.911
08/25/18 20H0min0s,81.09
08/25/18 20H30min0s,80.911
08/25/18 21H0min0s,80.911
08/25/18 21H30min0s,80.911
08/25/18 22H0min0s,80.735
08/25/18 22H30min0s,80.559
08/25/18 23H0min0s,80.382
08/25/18 23H30min0s,80.029
08/26/18 00H0min0s,79.678
08/26/18 00H30min0s,79.326
08/26/18 01H0min0s,78.975
08/26/18 01H30min0s,78.624
08/26/18 02H0min0s,78.449
08/26/18 02H30min0s,78.098
08/26/18 03H0min0s,77.923
08/26/18 03H30min0s,77.574
08/26/18 04H0min0s,77.4
08/26/18 04H30min0s,77.225
08/26/18 05H0min0s,77.05
08/26/18 05H30min0s,76.876
08/26/18 06H0min0s,76.703
08/26/18 06H30min0s,76.528
08/26/18 07H0min0s,76.354
08/26/18 07H30min0s,76.354
08/26/18 08H0min0s,76.703
08/26/18 08H30min0s,77.05
08/26/18 09H0min0s,77.574
08/26/18 09H30min0s,78.274
08/26/18 10H0min0s,78.624
08/26/18 10H30min0s,78.975
08/26/18 11H0min0s,79.326
08/26/18 11H30min0s,79.853
08/26/18 12H0min0s,80.029
08/26/18 12H30min0s,80.559
08/26/18 13H0min0s,80.735
08/26/18 13H30min0s,80.911
08/26/18 14H0min0s,80.735
08/26/18 14H30min0s,80.735
08/26/18 15H0min0s,80.559
08/26/18 15H30min0s,80.735
08/26/18 16H0min0s,80.911
08/26/18 16H30min0s,81.09
08/26/18 17H0min0s,81.266
08/26/18 17H30min0s,81.09
08/26/18 18H0min0s,80.911
08/26/18 18H30min0s,80.911
08/26/18 19H0min0s,80.911
08/26/18 19H30min0s,80.911
08/26/18 20H0min0s,80.911
08/26/18 20H30min0s,80.911
08/26/18 21H0min0s,80.735
08/26/18 21H30min0s,80.559
08/26/18 22H0min0s,80.206
08/26/18 22H30min0s,79.853
08/26/18 23H0min0s,79.502
08/26/18 23H30min0s,79.151
08/27/18 00H0min0s,78.975
08/27/18 00H30min0s,78.624
08/27/18 01H0min0s,78.274
08/27/18 01H30min0s,78.098
08/27/18 02H0min0s,77.749
08/27/18 02H30min0s,77.574
08/27/18 03H0min0s,77.4
08/27/18 03H30min0s,77.225
08/27/18 04H0min0s,76.876
08/27/18 04H30min0s,76.703
08/27/18 05H0min0s,76.528
08/27/18 05H30min0s,76.354
08/27/18 06H0min0s,76.181
08/27/18 06H30min0s,76.006
08/27/18 07H0min0s,76.006
08/27/18 07H30min0s,75.832
08/27/18 08H0min0s,76.181
08/27/18 08H30min0s,76.703
08/27/18 09H0min0s,77.05
08/27/18 09H30min0s,77.574
08/27/18 10H0min0s,77.923
08/27/18 10H30min0s,78.449
08/27/18 11H0min0s,79.326
08/27/18 11H30min0s,80.029
08/27/18 12H0min0s,81.797
08/27/18 12H30min0s,80.559
08/27/18 13H0min0s,83.579
08/27/18 13H30min0s,83.935
08/27/18 14H0min0s,83.935
08/27/18 14H30min0s,84.295
08/27/18 15H0min0s,84.474
08/27/18 15H30min0s,84.834
08/27/18 16H0min0s,83.399
08/27/18 16H30min0s,83.935
08/27/18 17H0min0s,83.399
08/27/18 17H30min0s,83.399
08/27/18 18H0min0s,83.221
08/27/18 18H30min0s,83.043
08/27/18 19H0min0s,82.686
08/27/18 19H30min0s,82.33
08/27/18 20H0min0s,82.152
08/27/18 20H30min0s,81.975
08/27/18 21H0min0s,81.797
08/27/18 21H30min0s,81.621
08/27/18 22H0min0s,81.266
08/27/18 22H30min0s,81.09
08/27/18 23H0min0s,80.911
08/27/18 23H30min0s,80.735
08/28/18 00H0min0s,80.559
08/28/18 00H30min0s,80.382
08/28/18 01H0min0s,80.206
08/28/18 01H30min0s,80.029
08/28/18 02H0min0s,79.853
08/28/18 02H30min0s,79.502
08/28/18 03H0min0s,79.326
08/28/18 03H30min0s,79.151
08/28/18 04H0min0s,78.975
08/28/18 04H30min0s,78.8
08/28/18 05H0min0s,78.624
08/28/18 05H30min0s,78.449
08/28/18 06H0min0s,78.274
08/28/18 06H30min0s,78.098
08/28/18 07H0min0s,77.923
08/28/18 07H30min0s,77.923
08/28/18 08H0min0s,78.274
08/28/18 08H30min0s,78.274
08/28/18 09H0min0s,79.151
08/28/18 09H30min0s,81.09
08/24/18 10H0min0s,84.654
08/24/18 10H30min0s,85.194
08/24/18 11H0min0s,85.194
08/24/18 11H30min0s,84.474
08/24/18 12H0min0s,83.757
08/24/18 12H30min0s,82.864
08/24/18 13H0min0s,82.864
08/24/18 13H30min0s,83.399
08/24/18 14H0min0s,83.935
08/24/18 14H30min0s,84.115
08/24/18 15H0min0s,83.399
08/24/18 15H30min0s,83.399
08/24/18 16H0min0s,83.757
08/24/18 16H30min0s,83.221
08/24/18 17H0min0s,83.221
08/24/18 17H30min0s,82.864
08/24/18 18H0min0s,82.508
08/24/18 18H30min0s,82.508
08/24/18 19H0min0s,82.508
08/24/18 19H30min0s,82.33
08/24/18 20H0min0s,82.33
08/24/18 20H30min0s,82.152
08/24/18 21H0min0s,82.152
08/24/18 21H30min0s,82.152
08/24/18 22H0min0s,81.975
08/24/18 22H30min0s,81.975
08/24/18 23H0min0s,81.975
08/24/18 23H30min0s,81.797
08/25/18 00H0min0s,81.797
08/25/18 00H30min0s,81.797
08/25/18 01H0min0s,81.797
08/25/18 01H30min0s,81.621
08/25/18 02H0min0s,81.621
08/25/18 02H30min0s,81.621
08/25/18 03H0min0s,81.621
08/25/18 03H30min0s,81.442
08/25/18 04H0min0s,81.442
08/25/18 04H30min0s,81.266
08/25/18 05H0min0s,81.266
08/25/18 05H30min0s,81.266
08/25/18 06H0min0s,81.266
08/25/18 06H30min0s,81.09
08/25/18 07H0min0s,81.266
08/25/18 07H30min0s,81.442
08/25/18 08H0min0s,82.33
08/25/18 08H30min0s,82.864
08/25/18 09H0min0s,83.579
08/25/18 09H30min0s,82.686
08/25/18 10H0min0s,82.864
08/25/18 10H30min0s,82.864
08/25/18 11H0min0s,83.043
08/25/18 11H30min0s,83.935
08/25/18 12H0min0s,84.474
08/25/18 12H30min0s,84.474
08/25/18 13H0min0s,84.115
08/25/18 13H30min0s,84.654
08/25/18 14H0min0s,84.654
08/25/18 14H30min0s,83.757
08/25/18 15H0min0s,84.474
08/25/18 15H30min0s,84.654
08/25/18 16H0min0s,84.474
08/25/18 16H30min0s,84.295
08/25/18 17H0min0s,84.115
08/25/18 17H30min0s,83.935
08/25/18 18H0min0s,83.935
08/25/18 18H30min0s,83.935
08/25/18 19H0min0s,83.757
08/25/18 19H30min0s,83.579
08/25/18 20H0min0s,83.221
08/25/18 20H30min0s,83.043
08/25/18 21H0min0s,82.686
08/25/18 21H30min0s,82.686
08/25/18 22H0min0s,82.508
08/25/18 22H30min0s,82.33
08/25/18 23H0min0s,82.152
08/25/18 23H30min0s,82.152
